ID,var_rpta_alt
534646#46181#1058647,1
12260#570956#509386,0
280524#378605#701250,1
162468#882926#197416,0
135060#276201#806826,1
127453#635492#444850,0
287960#680841#399501,0
556574#423642#656341,0
606175#645235#435107,0
312578#681299#399043,1
449170#109500#978298,0
566154#223042#859758,1
1570#276940#806088,1
273285#460443#619892,1
530012#170508#917632,1
469323#1026555#53787,0
439562#694459#385883,0
453121#497380#582962,1
392572#854173#226169,1
62352#43167#1061651,0
448272#496784#583558,1
53541#38112#1066974,0
287394#113303#974511,0
368128#312562#770579,1
101094#1031077#49265,0
464970#601836#478506,0
400829#997842#82500,0
440985#214979#867778,0
257111#594381#485961,0
27657#1002197#78145,0
239702#780265#300077,0
1918#789362#290980,0
4622#626707#453635,1
548376#738954#341388,0
272302#414871#665067,0
392726#608013#472329,0
15160#650042#430300,0
184448#39817#1065275,1
441194#215110#867641,1
398650#1017737#62605,1
6491#387903#691949,1
476140#156804#931295,1
272055#932043#148299,0
258902#1049197#31145,0
519069#717931#362411,0
75193#598682#481660,0
500441#967498#112844,0
73989#147538#940555,0
550050#152517#935580,1
499080#100576#987201,1
88932#643557#436785,0
437718#389084#690772,0
527456#662104#418238,1
229069#1069001#11341,0
113646#336571#744012,1
153837#237822#845156,0
304605#886185#194157,0
123181#378820#701033,0
181637#610524#469818,0
392025#512448#567894,0
439309#299111#783988,1
36693#457689#622645,0
434626#862892#217450,1
301727#556170#524172,1
165229#440946#639370,1
504704#835524#244818,1
125270#650653#429689,0
579936#94267#993512,0
75927#486827#593515,0
195163#38412#1066675,1
30273#856260#224082,0
75317#302949#780163,0
473841#654811#425531,0
117318#778597#301745,0
381562#171093#917046,1
395387#561991#518351,0
427491#221234#861559,1
553515#201329#886941,0
591996#418134#661864,1
74464#773220#307122,0
117229#436562#643703,0
478161#655063#425279,0
48032#656882#423460,0
207943#316062#767079,1
120066#443931#636392,0
179706#474625#605717,0
267891#420356#659633,1
51738#89139#1016167,0
499945#62446#1042542,0
139753#124250#963577,1
90371#1080044#298,0
25170#721348#358994,1
74331#968965#111377,0
256286#992400#87942,0
72913#768007#312335,0
198361#108918#978880,0
71833#296071#787033,0
330583#493229#587113,1
604883#54411#1050538,0
379370#639833#440509,0
492269#652755#427587,1
472100#1001680#78662,0
510758#424176#655809,0
381016#103280#984494,1
556932#699545#380797,1
86708#867455#212887,1
568139#645889#434453,0
545630#622412#457930,0
477446#202252#882983,0
433692#282832#800218,0
407559#803417#276925,1
513739#173890#914225,1
29141#1019954#60388,0
541331#213278#869474,1
474437#662382#417960,1
103685#555444#524898,0
264189#1045669#34673,1
277780#1009745#70597,1
262679#321028#762127,0
68401#560439#519903,0
560219#461561#618779,1
272459#34937#1070113,0
217677#822782#257560,1
51878#351840#728946,1
143414#432535#647548,0
246165#136172#951923,1
41827#1039795#40547,0
499482#1000232#80110,0
196346#40770#1064327,1
200098#106089#981692,0
180512#1049772#30570,0
150528#377363#702493,1
271459#708377#371965,0
602356#751253#329089,1
448331#378093#701764,1
384028#343561#737112,0
165679#972289#108053,1
263840#406717#673207,0
147806#1027921#52421,0
58714#514195#566147,0
413450#757080#323262,1
605324#710401#369941,0
154311#733914#346428,1
516522#577670#502672,0
60538#658872#421470,0
284285#417178#662819,1
67801#650625#429717,0
365952#182194#905940,1
505917#825898#254444,1
65000#176964#911144,1
188193#823898#256444,0
492868#833500#246842,0
151569#1063765#16577,1
259090#703559#376783,0
567645#945758#134584,1
175879#866468#213874,0
584521#36856#1068206,1
62792#172726#915398,0
443860#102717#985056,1
217815#184327#903810,1
162481#333593#746984,1
611637#473862#606480,0
608520#180118#908005,1
44893#1005302#75040,0
452016#189100#899106,0
251198#969363#110979,0
277741#147708#940386,1
467190#701110#379232,0
132132#498372#581970,0
26368#277552#805484,0
271194#631758#448584,0
250335#885580#194762,0
537238#932198#148144,1
221270#713960#366382,1
137963#414556#665374,0
301325#467903#612439,0
585708#107321#980472,0
128759#422122#657864,1
491548#823527#256815,0
275909#299245#783854,0
354954#821613#258729,1
503851#688020#392322,0
80062#358708#721152,1
524231#150730#937369,0
162877#395215#684696,1
114855#694378#385964,0
479033#900736#179606,0
240710#508587#571755,0
236243#624482#455860,0
95221#726069#354273,0
543855#718986#361356,0
512768#544428#535914,0
160650#218351#864421,1
46916#132421#955500,0
289971#505131#575211,0
200314#792568#287774,0
212458#646242#434100,1
528335#349141#731608,1
542189#1050255#30087,1
260128#964825#115517,0
63574#1032158#48184,0
120829#129768#958080,1
63249#700553#379789,1
100465#142581#945516,0
534024#643151#437191,0
241475#494246#586096,1
409972#108889#978908,0
359079#1049709#30633,0
150514#120092#967733,1
532133#487500#592842,0
395076#221169#861625,1
219645#734366#345976,0
418505#866462#213880,0
489461#1011990#68352,1
466455#51510#1053430,0
125140#415503#664451,0
606701#281621#801427,0
1082#493186#587156,1
16541#818402#261940,0
4572#1046100#34242,1
59563#479124#601218,0
380752#943748#136594,0
593333#819500#260842,0
548127#779484#300858,1
161883#944460#135882,0
257648#748789#331553,1
566471#390971#688935,1
17310#807279#273063,0
171110#799078#281264,0
501410#516347#563995,0
560724#486152#594190,0
615637#693493#386849,0
352701#1071648#8694,0
263388#40670#1064423,1
255514#444906#635424,0
281703#186702#901447,0
167903#966579#113763,0
116844#439669#640635,1
608629#364487#715364,0
395484#561560#518782,0
419177#472182#608160,0
433302#37368#1067690,1
480997#690212#390130,0
138621#947113#133229,1
523917#393361#686548,1
50959#706837#373505,0
216786#867187#213155,0
116904#119960#967864,0
329084#69433#1035620,1
217912#1067622#12720,0
363016#48347#1056479,0
273421#1004000#76342,0
91264#720445#359897,0
156951#1063862#16480,0
471731#870125#210217,1
219886#1064297#16045,1
499270#418802#661192,0
567211#682172#398170,0
543525#163507#924614,0
361057#193048#895199,0
610053#303046#780066,1
169710#953375#126967,0
150802#736477#343865,0
560545#945873#134469,0
571279#52117#1052831,1
511688#541693#538649,1
396001#208227#874483,1
142187#340091#740558,1
63416#693296#387046,0
385894#852402#227940,0
85445#375737#704115,0
256329#666612#413730,0
153637#563779#516563,1
15350#359293#720570,0
118288#645375#434967,0
206882#611626#468716,0
519215#635690#444652,1
196458#699744#380598,1
153160#1022174#58168,1
633451#342454#738208,1
34255#1002921#77421,0
578814#809720#270622,0
184259#453088#627260,0
386551#981234#99108,0
519552#516805#563537,1
123337#835590#244752,1
453062#683320#397022,0
338315#368312#711550,1
599248#541093#539249,1
67991#726045#354297,0
568163#687337#393005,1
113364#1076326#4016,1
431755#814330#266012,1
229559#310553#772585,1
413305#818110#262232,1
554532#129960#957884,0
528012#661776#418566,0
11664#149619#938474,0
118324#779925#300417,0
353404#388460#691392,1
287856#796181#284161,0
239497#139736#948368,1
292616#392716#687194,1
415609#305445#777660,1
425009#861464#218878,0
474398#1060769#19573,0
231584#956571#123771,0
293315#195768#892489,0
310534#1053890#26452,1
209617#619116#461226,1
581021#298706#784397,1
308120#601521#478821,0
589805#823290#257052,0
233042#480109#600233,1
198870#967960#112382,1
331949#358610#721251,1
80858#518656#561686,0
198637#152614#935484,0
498747#262733#820251,0
452180#232149#850687,1
322570#272292#810720,0
72601#400337#679569,0
18220#726403#353939,1
1077#521717#558625,1
437930#513208#567134,0
558587#355832#724029,1
528299#105462#982318,1
64885#690341#390001,1
253539#89249#1016059,1
373021#369237#710622,1
311904#490336#590006,1
147309#642194#438148,0
262699#1029985#50357,1
253264#660624#419718,1
259648#611965#468377,0
342585#75055#1029997,0
398568#601364#478978,1
423501#199559#888710,1
108937#174625#913483,0
178683#507580#572762,0
430742#994461#85881,0
530878#488194#592148,0
335#990279#90063,0
595527#207534#875161,0
193245#606886#473456,1
588500#471213#609129,0
15001#110011#977787,0
301513#360869#718993,0
573890#766523#313819,1
1210#718377#361965,1
31104#461334#619006,1
215403#587917#492425,0
293174#643650#436692,1
120311#514288#566054,1
116951#446702#633644,1
369016#979240#101102,0
541113#1058604#21738,1
285925#664844#415498,0
622972#332122#748444,1
81301#732533#347809,0
588756#184008#904132,1
235350#350711#730057,1
388621#845327#235015,0
304905#38835#1066256,0
402906#245930#837066,1
442133#396013#683893,1
108153#223529#859268,1
57626#530599#549743,1
386460#376297#703555,1
48520#947916#132426,1
143530#766371#313971,0
345498#668372#411970,0
474546#618389#461953,0
364040#592149#488193,1
86898#780794#299548,1
613059#265379#817611,0
617220#477812#602530,1
18941#484066#596276,0
582626#198739#889525,0
139151#626959#453383,0
170784#998927#81415,1
274076#960600#119742,0
145748#140791#947315,1
69026#650144#430198,1
238754#282421#800635,1
92837#823524#256818,0
123181#321850#761297,0
627116#370972#708876,0
164029#561057#519285,0
166751#617813#462529,0
202347#372345#707510,1
391465#121568#966252,0
288517#856650#223692,1
524503#454090#626254,0
320799#858783#221559,0
132881#262950#820038,1
532562#318106#765033,1
261707#969439#110903,1
131033#282661#800393,0
31397#824120#256222,0
502183#793377#286965,0
388843#591094#489248,0
349257#1052492#27850,0
562313#696142#384200,0
400842#274201#808821,0
143821#560417#519925,1
185417#99573#988209,1
380681#77385#1027700,0
242400#189723#898509,0
158599#804710#275632,0
493658#869423#210919,0
357188#463333#617009,1
240864#675575#404767,0
612804#92876#994892,0
152056#346255#734452,0
288096#779525#300817,1
376844#306131#776983,1
326226#362501#717357,1
315760#747494#332848,0
135018#620823#459519,0
286189#348330#732408,0
50707#539591#540751,0
50707#539521#540821,0
60413#876557#203785,0
100539#115010#972811,0
77509#35945#1069104,1
275577#456206#624119,1
436457#585833#494509,1
548206#850484#229858,1
486982#933887#146455,0
39802#1002555#77787,0
275706#328771#751921,1
346060#578363#501979,0
460001#1058475#21867,0
481174#115704#972114,1
198782#973735#106607,0
494420#877598#202744,0
185777#204233#881019,1
493042#707982#372360,0
576042#140747#947361,0
412303#997439#82903,0
122085#251866#831140,1
556806#1029788#50554,0
167159#521989#558353,0
226513#157678#930421,1
35720#86433#1018832,1
202813#773073#307269,1
447150#542000#538342,0
395162#987563#92779,1
249999#96161#991610,0
605983#145289#942809,1
400943#54071#1050875,0
456373#199445#888823,1
251676#825782#254560,0
382092#540182#540160,1
505991#968410#111932,0
275352#431316#648735,1
72460#441989#638323,0
217722#298135#784969,1
587059#297604#785499,1
232119#1074798#5544,0
525248#403630#676291,0
433582#269610#813402,1
200203#910025#170317,0
495814#825316#255026,0
542061#1079657#685,0
633451#847893#232449,0
555357#876976#203366,1
317313#839851#240491,0
632902#423030#656957,0
615707#740738#339604,1
105908#363131#716721,1
577118#293167#789910,1
561165#643604#436738,1
312082#639010#441332,1
364321#153700#934407,1
252001#106940#980847,1
416746#895699#184643,0
120380#410585#669344,1
590184#1053660#26682,1
608878#587928#492414,0
88313#279263#803782,1
440359#199027#889238,0
78560#1072584#7758,1
522305#1026082#54260,0
295989#457696#622638,1
603519#989199#91143,1
393940#439131#641174,0
303621#637273#443069,0
270144#802240#278102,0
148238#373580#706273,1
65625#252722#830288,1
70387#851332#229010,1
325752#906284#174058,0
218513#810588#269754,0
451519#201030#887240,0
282644#36927#1068132,1
37380#1044057#36285,0
135965#623928#456414,0
21607#845054#235288,0
242555#766337#314005,0
90412#244398#838598,0
570226#361917#717942,1
342814#277060#805970,1
18785#868817#211525,0
23089#293905#789177,1
551324#292864#790209,1
234287#721537#358805,0
485122#718182#362160,1
204151#487553#592789,0
8523#633788#446554,0
288472#205197#880058,0
136179#256822#826156,1
471853#119751#968076,1
520545#226016#856797,0
85206#342496#738166,0
183682#954412#125930,0
30681#710626#369716,1
622716#46122#1058706,1
422093#68634#1036410,1
597944#195248#893008,0
149726#1003637#76705,0
86049#1003176#77166,0
78143#483019#597323,0
15932#221697#861093,1
59397#867431#212911,0
74777#697912#382430,1
311336#1063254#17088,0
166114#945504#134838,1
467753#644607#435735,1
112668#1060844#19498,1
265224#713012#367330,1
164605#179371#908753,1
458245#111999#975813,1
159924#465536#614806,0
53608#389776#690079,0
454081#458323#622023,1
142266#405756#674165,1
277072#813239#267103,0
39334#943771#136571,0
297707#637597#442745,0
451486#252943#830065,0
180925#999428#80914,1
408884#972043#108299,0
393981#69128#1035920,0
558079#716863#363479,0
285928#491764#588578,0
598232#1024257#56085,0
447492#624580#455762,0
388182#956816#123526,0
503424#1023950#56392,1
270363#653908#426434,0
593681#183777#904358,0
334148#938414#141928,0
211766#949696#130646,0
551967#1019221#61121,0
459813#785968#294374,0
201049#547992#532350,1
263540#602036#478306,0
329809#57548#1047416,0
520665#945152#135190,0
571078#903304#177038,0
141262#648943#431399,1
127461#133517#954466,0
105340#138638#949459,1
360378#41997#1063106,0
403465#759529#320813,0
624581#867233#213109,0
320473#52796#1052157,0
142423#483997#596345,1
568923#182148#905989,0
229063#694883#385459,1
430477#849392#230950,1
463405#993821#86521,1
577910#615730#464612,1
315591#770287#310055,0
115307#293839#789243,1
405126#218230#864543,0
373380#56250#1048702,0
452593#714349#365993,0
785#40892#1064210,1
616932#745999#334343,0
163508#1074972#5370,0
297096#501526#578816,1
356915#419163#660827,1
532555#788916#291426,0
618000#848262#232080,1
490963#474621#605721,0
600006#1018032#62310,0
363339#468970#611372,1
153354#996986#83356,0
379132#1075734#4608,0
94185#1001135#79207,0
77912#210107#872631,1
227796#1072066#8276,0
168394#759370#320972,0
169917#153713#934395,0
181767#258952#824039,0
455233#1075258#5084,0
433171#979982#100360,0
99107#216093#866675,1
423768#440167#640142,1
224273#966374#113968,0
42028#532067#548275,1
413007#868679#211663,0
620749#272498#810519,1
359733#705463#374879,1
495319#1003958#76384,0
238561#498057#582285,0
5695#119245#968583,1
346064#74258#1030791,0
296616#655347#424995,0
211628#152429#935669,0
277122#792935#287407,0
78310#41168#1063933,1
72575#681788#398554,1
171887#319955#763194,0
110083#897334#183008,0
316685#674352#405990,1
450696#186638#901511,1
175230#702526#377816,0
260776#968136#112206,1
34151#647660#432682,0
274906#797921#282421,1
405703#601343#478999,1
586905#593738#486604,1
184630#1065388#14954,1
324887#571452#508890,1
154086#507461#572881,0
201880#663541#416801,1
93762#585474#494868,0
398568#218780#864000,1
279628#176564#911543,1
15936#281854#801191,1
296635#737689#342653,0
288958#288477#794590,1
483321#606828#473514,0
245892#162890#925224,0
466542#874050#206292,0
442333#1056553#23789,0
87715#196209#892049,1
235557#783088#297254,1
579128#880867#199475,1
259599#423038#656948,1
604621#797106#283236,1
123196#219110#863668,0
582410#220503#862290,1
246022#691521#388821,0
249640#470198#610144,0
157127#953756#126586,1
93550#685367#394975,1
101851#123655#964170,0
566674#649677#430665,1
497739#808241#272101,0
184042#973805#106537,1
512169#478810#601532,0
340132#868941#211401,1
186#561762#518580,1
4049#292093#790968,1
260621#790467#289875,1
633470#377524#702339,1
597504#570412#509930,0
534993#752468#327874,0
563351#276314#806713,1
4072#390191#689686,0
200894#1023889#56453,0
115676#204297#880956,1
481918#459148#621192,0
97734#614893#465449,0
433763#980243#100099,0
513883#630829#449513,1
483497#534690#545652,1
54426#480107#600235,1
557385#523779#556563,1
159126#759360#320982,0
169451#874723#205619,0
181435#464354#615988,0
558422#1020990#59352,0
290690#132155#955752,1
416568#444585#635746,1
24991#452066#628292,0
372927#55084#1049868,0
463392#81181#1024073,0
195206#598331#482011,0
249245#857465#222877,1
228355#517265#563077,0
223514#1041582#38760,1
330679#1017224#63118,0
70451#1010177#70165,0
106838#153135#934969,0
314898#667565#412777,0
429127#776918#303424,0
552225#797647#282695,0
183924#314437#768703,0
103140#654460#425882,0
389756#412466#667450,0
160257#724081#356261,0
217279#416003#663971,0
600605#751662#328680,0
419992#876578#203764,1
357178#966263#114079,1
512523#338489#742151,0
11921#662055#418287,0
431954#528087#552255,1
393270#388216#691639,1
290173#361919#717940,0
388581#847565#232777,0
599470#820400#259942,0
271690#33858#1071170,0
406106#876590#203752,1
16502#132405#955515,1
609883#57578#1047387,0
614245#661266#419076,0
633633#680923#399419,0
65855#707097#373245,1
342672#456344#623980,0
602566#179557#908562,1
393848#169136#918997,0
123209#424184#655801,0
367814#950048#130294,0
124801#762082#318260,0
